epoch,shift_pixels_fullres_x,true_flow_x_lowres,predicted_flow_x_mean_lowres,rmse_before,rmse_after,dvf_rmse
66000,10,5.0,1.2158606052398682,0.13696777820587158,0.06774787604808807,2.3339242935180664
66000,20,10.0,0.26978665590286255,0.18680813908576965,0.15691281855106354,5.707718372344971
66000,30,15.0,0.1793135553598404,0.21744370460510254,0.19124481081962585,8.623518943786621
66000,40,20.0,-0.012836233712732792,0.23554198443889618,0.21520276367664337,11.60843563079834
68000,-40,-20.0,-0.3387078046798706,0.23678238689899445,0.21362385153770447,11.394898414611816
68000,-30,-15.0,-0.3489692807197571,0.21901600062847137,0.19359323382377625,8.516120910644531
68000,-20,-10.0,-0.3242577910423279,0.1882612407207489,0.15972702205181122,5.660726070404053
68000,-10,-5.0,-1.2920786142349243,0.13778474926948547,0.06532139331102371,2.2445602416992188
68000,0,0.0,-0.046375807374715805,5.731854457735608e-07,0.004162600263953209,0.14872652292251587
68000,10,5.0,1.17747962474823,0.13696777820587158,0.0667421743273735,2.3407790660858154
68000,20,10.0,0.34588509798049927,0.18680813908576965,0.15800251066684723,5.649731159210205
68000,30,15.0,0.31857237219810486,0.21744370460510254,0.19157344102859497,8.533364295959473
68000,40,20.0,0.15130329132080078,0.23554198443889618,0.21451199054718018,11.507164001464844
70000,-40,-20.0,-0.2961874008178711,0.23678238689899445,0.21311992406845093,11.427657127380371
70000,-30,-15.0,-0.3101457357406616,0.21901600062847137,0.19319427013397217,8.548287391662598
70000,-20,-10.0,-0.29608893394470215,0.1882612407207489,0.16046667098999023,5.688661098480225
70000,-10,-5.0,-1.222360372543335,0.13778474926948547,0.06799963116645813,2.310175657272339
70000,0,0.0,0.03090250864624977,5.731854457735608e-07,0.004219911526888609,0.1525416076183319
70000,10,5.0,1.313656210899353,0.13696777820587158,0.06246050074696541,2.259282112121582
70000,20,10.0,0.5350081324577332,0.18680813908576965,0.15401428937911987,5.547904968261719
70000,30,15.0,0.5079421997070312,0.21744370460510254,0.18824036419391632,8.429719924926758
70000,40,20.0,0.31587380170822144,0.23554198443889618,0.21204474568367004,11.418399810791016
72000,-40,-20.0,-0.30656957626342773,0.23678238689899445,0.21272322535514832,11.424882888793945
72000,-30,-15.0,-0.3536417484283447,0.21901600062847137,0.19114847481250763,8.523446083068848
72000,-20,-10.0,-0.3528057336807251,0.1882612407207489,0.15620891749858856,5.651772975921631
72000,-10,-5.0,-1.191455602645874,0.13778474926948547,0.06530942022800446,2.2982189655303955
72000,0,0.0,-0.007362763863056898,5.731854457735608e-07,0.004871758166700602,0.16414721310138702
72000,10,5.0,1.2962511777877808,0.13696777820587158,0.07281895726919174,2.263205051422119
72000,20,10.0,0.48112234473228455,0.18680813908576965,0.15902629494667053,5.579639911651611
72000,30,15.0,0.4339805543422699,0.21744370460510254,0.19212646782398224,8.473094940185547
72000,40,20.0,0.2669110596179962,0.23554198443889618,0.21474924683570862,11.44481086730957
74000,-40,-20.0,-0.05215205252170563,0.23678238689899445,0.21271012723445892,11.558180809020996
74000,-30,-15.0,-0.13249418139457703,0.21901600062847137,0.19243530929088593,8.640192985534668
74000,-20,-10.0,-0.13715115189552307,0.1882612407207489,0.1570136994123459,5.771080493927002
74000,-10,-5.0,-1.197349190711975,0.13778474926948547,0.06635361909866333,2.307231903076172
74000,0,0.0,0.04345915466547012,5.731854457735608e-07,0.004078882746398449,0.1511690765619278
74000,10,5.0,1.3192219734191895,0.13696777820587158,0.060797274112701416,2.254255771636963
74000,20,10.0,0.6702536940574646,0.18680813908576965,0.15009869635105133,5.457911014556885
74000,30,15.0,0.6895065307617188,0.21744370460510254,0.18744975328445435,8.316303253173828
74000,40,20.0,0.5312444567680359,0.23554198443889618,0.21114058792591095,11.284294128417969
76000,-40,-20.0,0.353796124458313,0.23678238689899445,0.2156738042831421,11.813122749328613
76000,-30,-15.0,0.276907742023468,0.21901600062847137,0.1977008581161499,8.900907516479492
76000,-20,-10.0,0.2176022082567215,0.1882612407207489,0.16803863644599915,6.011009693145752
76000,-10,-5.0,-1.379542589187622,0.13778474926948547,0.059868086129426956,2.248263120651245
76000,0,0.0,0.06333020329475403,5.731854457735608e-07,0.004482266027480364,0.1910138726234436
76000,10,5.0,1.5406006574630737,0.13696777820587158,0.05160096660256386,2.1673531532287598
76000,20,10.0,1.0261907577514648,0.18680813908576965,0.14209787547588348,5.291432857513428
76000,30,15.0,1.091855525970459,0.21744370460510254,0.18041187524795532,8.105499267578125
76000,40,20.0,0.9312906265258789,0.23554198443889618,0.20626822113990784,11.071494102478027
78000,-40,-20.0,-0.6247483491897583,0.23678238689899445,0.210794597864151,11.256814002990723
78000,-30,-15.0,-0.6733416318893433,0.21901600062847137,0.18806862831115723,8.366719245910645
78000,-20,-10.0,-0.6861860752105713,0.1882612407207489,0.15347962081432343,5.512560844421387
78000,-10,-5.0,-1.6901973485946655,0.13778474926948547,0.05077074095606804,2.0645811557769775
78000,0,0.0,-0.06220515817403793,5.731854457735608e-07,0.004374889191240072,0.18127502501010895
78000,10,5.0,1.5875500440597534,0.13696777820587158,0.04737171530723572,2.1798977851867676
78000,20,10.0,0.21356543898582458,0.18680813908576965,0.15349577367305756,5.774521350860596
78000,30,15.0,0.27686983346939087,0.21744370460510254,0.18676726520061493,8.597859382629395
78000,40,20.0,0.029444528743624687,0.23554198443889618,0.21292082965373993,11.60700511932373
80000,-40,-20.0,0.16978979110717773,0.23678238689899445,0.21392756700515747,11.708070755004883
80000,-30,-15.0,0.08077727258205414,0.21901600062847137,0.19205698370933533,8.793620109558105
80000,-20,-10.0,0.0670195147395134,0.1882612407207489,0.16031354665756226,5.9329633712768555
80000,-10,-5.0,-1.2898669242858887,0.13778474926948547,0.06126386299729347,2.306849479675293
80000,0,0.0,0.00978647917509079,5.731854457735608e-07,0.0047418526373803616,0.18481770157814026
80000,10,5.0,1.5640842914581299,0.13696777820587158,0.05362468585371971,2.126856803894043
80000,20,10.0,0.7992510795593262,0.18680813908576965,0.1524244099855423,5.425897121429443
80000,30,15.0,0.8417490720748901,0.21744370460510254,0.1889096349477768,8.260713577270508
80000,40,20.0,0.6375352740287781,0.23554198443889618,0.21344660222530365,11.248228073120117
